uid	sid
43773	10866
43773	22763
43774	21359
43774	30657
43774	12982
43774	15454
43775	35265
43775	6580
43775	25611
43775	17366
43775	38516
43775	22574
43775	1410
43775	18563
43776	6265
43776	34668
43776	5174
43777	27790
43777	31896
43777	10242
43777	30359
43778	37157
43778	25759
43778	28121
43778	35783
43779	24010
43779	25207
43779	36410
43780	33083
43780	20067
43780	15591
43780	2932
43780	22822
43781	35798
43781	10495
43781	31593
43781	24575
43781	2940
43781	16471
43781	34615
43781	19910
43781	26809
43781	24839
43781	16145
43782	9087
43782	30881
43782	22715
43783	21010
43783	26648
43783	3901
43784	30678
43784	31519
43784	30562
43784	1165
43785	17681
43785	5744
43785	15157
43786	35422
43786	29915
43786	23833
43786	33889
43787	4837
43787	32910
43787	32556
43787	26088
43788	3027
43788	23856
43788	10486
43788	10706
43788	34805
43788	19754
43788	22246
43788	32023
43788	7766
43789	24040
43789	13410
43789	15808
43789	37898
43790	30708
43790	25901
43790	12790
43791	31837
43791	22237
43791	6320
43792	15503
43792	5083
43792	18485
43792	299
43793	32603
43793	33828
43793	28574
43793	13938
43793	4121
43793	24334
43794	36133
43794	8256
43794	8570
43795	21925
43795	28048
43795	14271
43795	22640
43795	22930
43795	7621
43795	15449
43795	12194
43795	15907
43795	6976
43795	35307
43795	37640
43795	27050
43795	2895
43795	19068
43796	29177
43796	34902
43796	9536
43797	35969
43797	2928
43797	17886
43797	19288
43798	11052
43798	22897
43798	24649
43799	10160
43799	18241
43799	4636
43800	29430
43800	36273
43800	384
43800	19480
43801	8948
43801	27420
43801	30112
43801	1523
43801	30895
43802	36698
43802	34820
43802	16731
43802	36145
43802	2356
43802	17214
43802	36424
43802	26564
43802	23004
43802	34706
43802	20671
43802	20530
43802	29032
43803	6299
43803	7482
43803	436
43803	32424
43804	24797
43804	39327
43804	30498
43804	20220
43805	8570
43805	17305
43805	14592
43805	30701
43805	39355
43805	24536
43805	32355
43805	10223
43806	32744
43806	33384
43806	3556
43807	24118
43807	29954
43807	13899
43807	2090
43807	10735
43807	21728
43807	23263
43808	24761
43808	12147
43808	11523
43809	16496
43809	27795
43809	18937
43810	2944
43810	35485
43810	29736
43810	31529
43810	22285
43810	10951
43810	7010
43810	10693
43811	30869
43811	36770
43811	22072
43812	1994
43812	14614
43812	12498
43812	27352
43812	3696
43812	6214
43812	22498
43813	9401
43813	4498
43813	15379
43813	6732
43814	5354
43814	5621
43814	37663
43815	30630
43815	7660
43815	7160
43815	28784
43816	22648
43816	35775
43816	5114
43816	32609
43816	18639
43816	37990
43817	16068
43817	30443
43817	36831
43817	5487
43818	28701
43818	20772
43818	2041
43819	17307
43819	34668
43819	24462
43819	36233
43820	7390
43820	14122
43820	2820
43820	36466
43821	36111
43821	8525
43821	29863
43822	21885
43822	8502
43822	7756
43822	7774
43823	21208
43823	11929
43823	34816
43823	7143
43824	8370
43824	27682
43824	9222
43824	35075
43824	23086
43825	32261
43825	29155
43825	4739
43825	33963
43826	4970
43826	29191
43826	24227
43826	30666
43827	28341
43827	2043
43827	28775
43828	2664
43828	24279
43828	11655
43829	26618
43829	10705
43829	1681
43829	23919
43829	31592
43829	29297
43830	9812
43830	35167
43830	10367
43830	31103
43830	8119
43830	22388
43830	31585
43831	22867
43831	38069
43831	26505
43831	6118
43832	3235
43832	8173
43832	6804
43833	11860
43833	37578
43833	7484
43834	25823
43834	1761
43834	39429
43835	2026
43835	38348
43835	4240
43836	25062
43836	38636
43836	16327
43837	17323
43837	12456
43837	26847
43837	13837
43838	4386
43838	4234
43838	29827
43839	12723
43839	11981
43839	13842
43840	22574
43840	19518
43840	29497
43840	29447
43841	2805
43841	24914
43841	21499
43841	29022
43841	16959
43842	28329
43842	36772
43842	5672
43842	33819
43843	33308
43843	28835
43843	23983
43843	28335
43844	35386
43844	19656
43844	125
43844	28192
43844	381
43844	22652
43845	15005
43845	2565
43845	22883
43845	19301
43845	7889
43845	4799
43845	29500
43845	30839
43845	32896
43845	36215
43846	26654
43846	29498
43846	14893
43847	6638
43847	26382
43847	12148
43848	22502
43848	8503
43848	16295
43849	10205
43849	30666
43849	24006
43849	23398
43850	34178
43850	6123
43850	1730
43850	22968
43851	7672
43851	38760
43851	26094
43852	4005
43852	17249
43852	9092
43853	8898
43853	16706
43853	16085
43854	18553
43854	2153
43854	6807
43855	757
43855	1224
43855	12163
43856	13389
43856	8024
43856	17898
43856	18675
43856	2385
43857	3009
43857	28636
43857	35981
43858	11083
43858	7852
43858	29651
43858	25206
43859	8992
43859	23947
43859	29799
43860	22656
43860	14595
43860	2082
43861	12328
43861	29911
43861	32453
43861	38697
43861	947
43862	6578
43862	29807
43862	19216
43863	14815
43863	15516
43863	8116
43864	13342
43864	33958
43864	36239
43864	2976
43865	32178
43865	29624
43865	36436
43866	12723
43866	32749
43866	21502
43867	16717
43867	4360
43867	36402
43867	31894
43867	37836
43867	36699
43867	12024
43868	20002
43868	11903
43868	34086
43868	6375
43869	37180
43869	33126
43869	16069
43870	14542
43870	37286
43870	14759
43870	4372
43871	275
43871	4385
43871	33728
43872	38032
43872	34765
43872	26467
43872	2246
43872	26090
43873	16054
43873	39405
43873	37600
43874	15015
43874	28059
43874	26090
43875	2441
43875	4055
43875	32643
43876	27661
43876	31224
43876	25619
43877	12343
43877	24696
43877	1805
43877	11349
43877	5404
43878	8914
43878	9909
43878	26669
43878	20203
43878	10579
43879	32446
43879	26720
43879	34095
43880	36476
43880	38726
43880	5968
43881	8720
43881	19561
43881	11946
43881	22851
43881	33925
43881	10167
43881	27616
43881	3659
43881	14073
43881	16391
43881	6883
43882	25363
43882	6501
43882	2292
43883	29440
43883	28073
43883	16914
43883	19315
43883	21158
43883	10972
43884	7841
43884	23808
43884	20058
43884	10164
43885	9907
43885	21157
43885	22213
43886	17349
43886	9656
43886	3749
43887	38090
43887	19275
43887	39387
43888	15567
43888	33850
43888	23962
43888	23683
43889	8779
43889	24067
43889	22944
43890	33725
43890	23806
43890	5927
43891	27930
43891	23398
43891	33403
43891	14700
43892	31668
43892	26608
43892	18015
43893	26749
43893	13566
43893	22496
43894	25963
43894	22404
43894	37400
43895	16921
43895	11001
43895	23849
43895	31411
43896	1991
43896	17397
43896	18532
43896	4828
43897	35618
43897	14352
43897	39192
43898	17517
43898	32651
43898	15990
43899	8564
43899	31753
43899	21775
43899	21632
43900	17267
43900	29499
43900	869
43900	11060
43901	9559
43901	22782
43901	11285
43901	38558
43902	22916
43902	10281
43902	12159
43902	8260
43902	37861
43902	22313
43903	18176
43903	3567
43903	11777
43903	11458
43904	28144
43904	17425
43904	27203
43904	1279
43904	10735
43905	19996
43905	10210
43905	4466
43905	19564
43906	7995
43906	31072
43906	39301
43906	22574
43906	30322
43907	39475
43907	36667
43907	6355
43907	12404
43908	11480
43908	2733
43908	8096
43908	27085
43908	38509
43908	36757
43908	39077
43908	20228
43909	24854
43909	37151
43909	21350
43909	32405
43910	30991
43910	1289
43910	796
43911	28371
43911	22290
43911	5036
43912	30937
43912	21206
43912	17916
43912	16170
43912	26909
43913	20231
43913	9664
43913	34834
43913	14474
43914	29047
43914	30938
43914	26013
43915	7102
43915	22875
43915	36015
43916	10656
43916	35363
43916	16532
43917	21497
43917	7213
43917	27573
43918	28246
43918	25798
43918	24226
43918	3768
43918	6394
43918	9526
43919	28489
43919	17266
43919	15522
43920	13495
43920	20257
43920	31129
43921	24527
43921	26832
43921	37216
43922	18610
43922	10780
43922	11359
43922	5478
43922	25676
43922	29803
43922	20253
43922	38362
43922	31853
43922	5280
43922	39251
43923	26502
43923	2663
43923	12952
43923	37052
43923	3437
43923	36370
43923	31729
43924	164
43924	9693
43924	14208
43924	38292
43924	20579
43924	20298
43925	11012
43925	7770
43925	29766
43926	37778
43926	18685
43926	474
43926	22465
43926	23360
43927	18885
43927	9571
43927	13391
43928	271
43928	17388
43928	34886
43929	32463
43929	23944
43929	5826
43929	22574
43930	11241
43930	18183
43930	8574
43930	28027
43930	8397
43931	31039
43931	32150
43931	15428
43931	10161
43932	30069
43932	10885
43932	18597
43932	29175
43933	5510
43933	18406
43933	30322
43933	36422
43933	27325
43934	1439
43934	17158
43934	37460
43935	19056
43935	21015
43935	9737
43936	6464
43936	30411
43936	38705
43937	14085
43937	13756
43937	36671
43937	36114
43937	13872
43938	16915
43938	37448
43938	18366
43939	29392
43939	35000
43939	16938
43940	10105
43940	18167
43940	13909
43940	21745
43941	19470
43941	38378
43941	12959
43941	33505
43942	32588
43942	37057
43942	27566
43942	29654
43943	23185
43943	38288
43943	16740
43943	34146
43944	17701
43944	30766
43944	22715
43945	35882
43945	37619
43945	20139
43945	25
43945	15098
43945	31020
43945	10311
43946	19199
43946	37631
43946	5818
43946	37440
43946	14400
43947	29055
43947	35694
43947	6021
43948	17792
43948	15369
43948	27545
43949	12884
43949	10605
43949	24616
43949	22283
43949	29676
43949	26834
43950	30608
43950	10913
43950	8276
43950	11073
43950	3562
43951	22692
43951	91
43951	2092
43952	999
43952	515
43952	37435
43953	19267
43953	29863
43953	30946
43953	4251
43953	4475
43953	34844
43953	10301
43954	2664
43954	23315
43954	23973
43954	36185
43954	29459
43954	23391
43954	13541
43954	34282
43955	12348
43955	11029
43955	8401
43956	33546
43956	16760
43956	18264
43956	29292
43956	12818
43957	15235
43957	13372
43957	31662
43957	13593
43957	10362
43958	26264
43958	13022
43958	16326
43958	31923
43958	15821
43959	12738
43959	31837
43959	14644
43959	9571
43960	22633
43960	2338
43960	15787
43960	3440
43961	37465
43961	11705
43961	24116
43961	1715
43961	26759
43962	36669
43962	7263
43962	208
43962	34842
43962	34886
43962	13208
43963	39327
43963	12428
43963	21709
43964	38388
43964	14065
43964	22153
43965	24554
43965	31837
43965	21745
43966	26881
43966	22147
43966	31072
43966	16326
43967	23852
43967	26648
43967	3901
43968	14618
43968	29345
43968	37251
43968	16547
43968	25732
43969	35702
43969	35079
43969	11948
43970	38947
43970	7067
43970	37124
43970	33963
43970	19518
43971	5909
43971	19553
43971	12427
43971	37162
43971	31579
43971	39249
43971	20066
43971	34129
43971	33906
43971	10269
43971	1131
43971	3757
43971	21536
43972	10705
43972	25475
43972	19072
43973	33289
43973	5412
43973	28484
43973	25430
43973	3300
43974	14804
43974	2069
43974	22790
43975	35751
43975	36395
43975	15159
43976	3024
43976	26563
43976	24147
43976	35289
43977	35937
43977	22428
43977	8762
43977	4451
43977	28322
43977	36569
43977	14633
43977	31943
43978	9119
43978	22274
43978	21349
43979	30698
43979	4057
43979	18308
43979	30576
43980	10286
43980	6321
43980	27148
43981	24235
43981	11439
43981	28903
43982	4175
43982	29303
43982	5898
43983	10637
43983	5412
43983	21972
43983	21688
43984	5218
43984	19628
43984	16792
43984	19132
43985	283
43985	2410
43985	35233
43985	13395
43985	13445
43985	16700
43986	36733
43986	4681
43986	5041
43986	16307
43987	26927
43987	28027
43987	35768
43988	37846
43988	22792
43988	33139
43989	2087
43989	25183
43989	34202
43989	18922
43990	10141
43990	12542
43990	8222
43990	4122
43990	32909
43990	32261
43991	9960
43991	19480
43991	21666
43991	19390
43992	22574
43992	38516
43992	2757
43992	20441
43992	15453
43992	16933
43992	8912
43993	6324
43993	37868
43993	34205
43994	29155
43994	10758
43994	37531
43994	18352
43994	30118
43994	12606
43995	19549
43995	7742
43995	9655
43995	33436
43996	7846
43996	6435
43996	10236
43996	13818
43996	29489
43996	26621
43997	973
43997	2076
43997	35512
43998	2450
43998	24608
43998	37786
43998	30316
43999	33565
43999	29165
43999	20767
43999	31751
43999	931
44000	29162
44000	22716
44000	35664
44001	16188
44001	22596
44001	35270
44001	22166
44002	29373
44002	8724
44002	16824
44002	2598
44002	17425
44003	19004
44003	33079
44003	7004
44003	16177
44004	22016
44004	14079
44004	35528
44004	19596
44004	2588
44005	28049
44005	13078
44005	26156
44005	23004
44006	6955
44006	13141
44006	415
44006	38416
44007	24586
44007	21536
44007	1246
44007	18029
44008	12935
44008	21746
44008	14574
44008	10503
44008	29623
44008	18941
44008	1920
44008	31493
44008	27893
44009	985
44009	17880
44009	9081
44010	7610
44010	29727
44010	14159
44011	2757
44011	22574
44011	9036
44011	31676
44011	35998
44011	34844
44011	19626
44012	29192
44012	29929
44012	35473
44013	17868
44013	3015
44013	19517
44013	5487
44013	30904
44013	7506
44014	6637
44014	23479
44014	14377
44015	19480
44015	802
44015	21566
44015	23849
44016	198
44016	16873
44016	36743
44016	30251
44017	2101
44017	28649
44017	21237
44017	30702
44017	26154
44018	5095
44018	7571
44018	17385
44018	19319
44018	11263
44019	29155
44019	7690
44019	17967
44020	757
44020	7672
44020	8002
44020	5503
44020	5544
44020	13366
44020	39129
44021	24242
44021	32441
44021	5672
44021	37515
44021	21514
44021	18235
44022	11817
44022	5153
44022	24281
44022	13328
44022	26837
44023	20717
44023	2726
44023	9193
44024	14573
44024	26147
44024	9027
44024	33538
44024	21745
44024	5944
44025	6795
44025	36204
44025	39266
44026	39074
44026	26350
44026	36410
44026	38071
44026	2378
44027	19020
44027	12244
44027	37274
44027	20756
44027	38682
44027	23208
44027	32664
44027	4660
44027	5707
44028	16568
44028	31429
44028	34770
44028	4489
44029	17241
44029	5103
44029	19654
44030	14494
44030	2482
44030	8885
44030	8315
44031	35787
44031	26810
44031	1028
44032	18817
44032	29726
44032	9061
44032	36745
44033	22755
44033	8426
44033	2281
44034	9128
44034	5990
44034	25853
44035	21420
44035	15315
44035	28176
44036	478
44036	19651
44036	38288
44036	18014
44037	13341
44037	26107
44037	26090
44038	9262
44038	10165
44038	5437
44039	9333
44039	12244
44039	28752
44039	35683
44040	13646
44040	15615
44040	4216
44040	15446
44041	24886
44041	23549
44041	1613
44041	8948
44041	19722
44041	14556
44041	11673
44042	23304
44042	24011
44042	21234
44042	29147
44042	18863
44042	15705
44042	18164
44042	29566
44042	27010
44043	17447
44043	27308
44043	32425
44043	35451
44044	26621
44044	30379
44044	38265
44045	36579
44045	23860
44045	34706
44045	20277
44045	9106
44045	154
44046	8131
44046	7411
44046	10464
44047	22194
44047	19861
44047	27078
44047	36219
44048	373
44048	34682
44048	21476
44048	18321
44049	21899
44049	21034
44049	36341
44049	25500
44049	6619
44049	10266
44050	24391
44050	5231
44050	1898
44051	9571
44051	4870
44051	10649
44051	23226
44052	32655
44052	11437
44052	4097
44053	32893
44053	4888
44053	32089
44054	27076
44054	21671
44054	5958
44055	11833
44055	30462
44055	34017
44055	29032
44056	6048
44056	22574
44056	39301
44057	18885
44057	6431
44057	8383
44058	33660
44058	24238
44058	2733
44058	5291
44058	12892
44058	30930
44059	20990
44059	13502
44059	2476
44059	8983
44060	34204
44060	36513
44060	7675
44061	17424
44061	7852
44061	36662
44061	7870
44061	2033
44062	17424
44062	22255
44062	27899
44063	34678
44063	27831
44063	9483
44063	13472
44063	27864
44064	13533
44064	53
44064	35077
44064	20346
44064	12417
44064	11868
44065	32335
44065	34978
44065	22919
44066	17464
44066	11652
44066	38497
44066	27369
44066	4057
44066	17669
44067	18512
44067	27048
44067	37624
44067	37996
44068	22755
44068	2565
44068	6255
44069	5354
44069	22648
44069	13809
44070	14909
44070	17318
44070	23189
44071	4417
44071	12197
44071	11392
44072	23664
44072	2522
44072	11777
44073	11405
44073	1169
44073	38268
44074	35053
44074	17526
44074	850
44075	23241
44075	5316
44075	29395
44075	26938
44075	2863
44075	35150
44075	38576
44076	36848
44076	14172
44076	37860
44077	11825
44077	14827
44077	22606
44077	6293
44077	28672
44078	30275
44078	22149
44078	36351
44079	9823
44079	7303
44079	36595
44079	25916
44079	24881
44079	27585
44080	23182
44080	4303
44080	27184
44081	39070
44081	13907
44081	10822
44081	1106
44081	511
44081	19030
44082	17717
44082	22806
44082	19437
44083	14171
44083	30058
44083	30717
44084	5926
44084	21139
44084	10750
44085	23681
44085	9712
44085	31988
44086	25510
44086	24821
44086	26681
44087	13896
44087	19197
44087	19748
44087	16179
44088	37426
44088	14374
44088	21526
44088	4841
44088	39089
44088	38288
44089	23073
44089	20308
44089	1879
44089	18548
44089	16641
44089	22409
44089	8861
44090	18358
44090	4411
44090	39411
44090	34887
44090	3308
44090	8429
44091	11898
44091	11645
44091	8685
44092	4529
44092	13530
44092	2155
44092	33208
44093	11397
44093	12203
44093	32132
44093	8365
44094	18662
44094	19030
44094	37010
44094	18199
44094	251
44095	7907
44095	27669
44095	37187
44095	11179
44096	6537
44096	31372
44096	5851
44097	32261
44097	33051
44097	8457
44097	29822
44097	266
44098	5239
44098	4639
44098	35932
44098	32551
44098	23901
44099	6342
44099	37036
44099	14143
44099	33246
44099	39277
44100	37868
44100	2655
44100	35203
44101	20085
44101	7519
44101	21841
44102	28316
44102	5199
44102	22006
44102	27360
44103	9313
44103	35769
44103	14615
44103	27624
44103	13160
44103	23583
44103	13313
44103	14533
44104	28166
44104	27606
44104	9561
44104	28253
44104	6025
44104	10184
44104	36126
44105	12137
44105	20624
44105	20325
44105	8089
44105	7857
44106	29802
44106	30415
44106	27603
44106	37306
44106	38407
44107	38666
44107	14482
44107	37522
44108	29118
44108	17072
44108	30576
44108	15748
44109	16626
44109	32722
44109	20142
44110	27715
44110	31837
44110	5724
44110	2512
44110	8383
44111	11688
44111	27715
44111	34844
44112	7512
44112	19334
44112	25382
44113	23842
44113	14556
44113	38422
44114	18374
44114	13837
44114	20995
44115	11482
44115	33947
44115	7656
44115	29754
44115	24767
44116	11980
44116	38171
44116	21221
44116	11097
44117	31035
44117	6531
44117	13996
44118	28911
44118	11232
44118	9325
44119	7442
44119	23883
44119	37804
44119	2416
44119	25437
44120	29388
44120	8993
44120	23219
44120	17520
44120	12399
44121	30339
44121	23035
44121	36111
44121	34621
44122	283
44122	3195
44122	2007
44122	1374
44122	32938
44122	14119
44122	11493
44123	3613
44123	37202
44123	19674
44123	4505
44123	7566
44124	7327
44124	26147
44124	34165
44124	17590
44125	20479
44125	38761
44125	2529
44125	13366
44125	22674
44125	10931
44125	26066
44125	38505
44125	18123
44126	25859
44126	14048
44126	24335
44126	9841
44126	9703
44126	27155
44126	11327
44127	3702
44127	23141
44127	4871
44128	10085
44128	25728
44128	6523
44128	36684
44128	20061
44128	17443
44129	11499
44129	14377
44129	19653
44130	8910
44130	23973
44130	21939
44130	13342
44130	24006
44130	21571
44131	13032
44131	12403
44131	19574
44131	39243
44132	1273
44132	38945
44132	5164
44133	6844
44133	16083
44133	34844
44133	2028
44133	38285
44134	3150
44134	19093
44134	21562
44135	29186
44135	12033
44135	39191
44135	2627
44135	23529
44135	17930
44136	9672
44136	2958
44136	36681
44136	35330
44136	30396
44137	16221
44137	34671
44137	19675
44138	24925
44138	39323
44138	25654
44138	2200
44138	36641
44138	7511
44139	13060
44139	9002
44139	32609
44140	10574
44140	6587
44140	20611
44140	22919
44140	24823
44140	26292
44141	26910
44141	15190
44141	17276
44142	26092
44142	8984
44142	12832
44142	1827
44142	23892
44142	35838
44142	26570
44143	19111
44143	34587
44143	7319
44144	26987
44144	30723
44144	28258
44145	21688
44145	4173
44145	2940
44146	25798
44146	15682
44146	5652
44147	20093
44147	19149
44147	28865
44148	11188
44148	38638
44148	13094
44149	24590
44149	38435
44149	33958
44149	37600
44150	7205
44150	28452
44150	10473
44150	29378
44150	17421
44150	12833
44150	33681
44151	21515
44151	19447
44151	32588
44152	20309
44152	31731
44152	11368
44153	11432
44153	625
44153	4115
44153	7325
44154	7506
44154	32214
44154	11922
44154	31408
44154	29580
44155	36565
44155	11271
44155	5310
44155	15661
44155	36202
44155	22428
44156	20752
44156	9563
44156	31514
44156	17623
44156	3837
44157	28840
44157	1499
44157	12521
44157	27170
44158	28409
44158	35012
44158	29122
44159	16122
44159	5399
44159	15382
44159	22544
44159	16244
44159	6208
44159	21789
44160	29361
44160	7043
44160	54
44161	10162
44161	14721
44161	17288
44162	2729
44162	34435
44162	33284
44163	11673
44163	33932
44163	32132
44163	31442
44164	30379
44164	38265
44164	26621
44164	33672
44165	17070
44165	31376
44165	3079
44165	21960
44165	10499
44165	35975
44165	20465
44165	36147
44165	3022
44165	27477
44166	14796
44166	6160
44166	6756
44167	35532
44167	24653
44167	9956
44168	37073
44168	8926
44168	23632
44169	3138
44169	32164
44169	91
44169	35635
44170	16665
44170	19162
44170	33418
44170	1757
44171	32937
44171	3513
44171	22202
44172	6586
44172	11392
44172	12350
44172	17049
44172	17743
44173	27404
44173	16474
44173	15191
44174	34410
44174	31731
44174	7090
44175	16488
44175	12331
44175	30265
44176	8786
44176	27467
44176	5189
44176	2643
44176	24062
44177	31499
44177	9558
44177	8568
44177	31337
44177	21516
44177	10035
44178	10473
44178	24875
44178	35724
44178	10479
44178	37617
44179	31348
44179	14416
44179	25424
44180	19892
44180	14859
44180	20276
44180	28411
44180	32420
44180	38379
44180	7638
44181	30660
44181	5199
44181	37485
44181	23202
44181	19078
44181	1292
44181	36068
44182	26474
44182	39068
44182	34557
44182	28417
44183	2346
44183	38292
44183	35963
44184	16237
44184	38627
44184	8278
44184	30119
44184	28838
44184	31606
44184	31324
44184	34152
44185	37501
44185	33928
44185	5666
44185	25756
44185	822
44185	33330
44185	1574
44185	38413
44185	10939
44186	13604
44186	675
44186	35895
44187	23003
44187	17272
44187	26886
44187	31153
44187	25456
44188	13039
44188	23971
44188	10944
44189	8858
44189	34547
44189	9632
44190	23948
44190	2940
44190	21811
44190	38309
44190	32755
44191	33538
44191	7458
44191	2032
44191	32558
44192	7843
44192	6608
44192	22221
44193	1051
44193	12346
44193	8556
44194	30952
44194	11673
44194	12050
44195	21162
44195	1139
44195	16217
44195	28420
44196	33518
44196	38207
44196	22643
44196	18179
44197	8775
44197	8140
44197	344
44198	3202
44198	37998
44198	38410
44199	18050
44199	2712
44199	1098
44199	14887
44200	732
44200	35644
44200	9772
44200	28784
44201	30722
44201	30782
44201	20831
44202	37735
44202	29774
44202	21466
44202	7929
44202	34279
44203	26502
44203	3184
44203	15762
44203	24935
44204	1166
44204	34668
44204	24573
44204	10931
44204	3462
44205	22320
44205	15845
44205	31564
44205	18103
44205	21745
44205	3310
44205	37025
44205	11910
44205	30754
44205	12002
44205	37578
44205	9315
44205	11971
44206	11494
44206	38682
44206	32947
44206	18931
44206	36296
44207	20371
44207	16886
44207	33054
44207	8678
44208	22954
44208	39137
44208	28205
44209	10776
44209	905
44209	16648
44210	25965
44210	11965
44210	21823
44210	19283
44210	384
44210	20948
44210	25216
44210	11820
44210	24763
44210	16884
44210	9599
44210	37954
44211	7755
44211	31116
44211	22559
44211	26263
44212	36887
44212	25433
44212	14106
44212	11386
44213	4238
44213	6686
44213	17388
44214	32192
44214	36568
44214	32957
44214	38290
44215	1591
44215	18828
44215	32903
44216	17095
44216	3825
44216	19945
44217	37428
44217	24176
44217	13538
44217	10200
44218	32818
44218	37831
44218	3935
44219	32371
44219	11466
44219	10302
44219	10685
44219	3070
44220	26765
44220	3321
44220	31498
44221	10649
44221	33453
44221	36838
44222	10735
44222	32553
44222	13744
44222	20256
44222	34066
44222	38097
44222	22561
44223	10445
44223	30408
44223	4216
44224	21057
44224	4187
44224	34488
44224	25798
44224	19737
44224	14438
44224	18174
44224	33538
44224	9535
44224	32961
44224	553
44225	19900
44225	31554
44225	10801
44226	7158
44226	15366
44226	14513
44226	16174
44227	3882
44227	18372
44227	18625
44228	26283
44228	4398
44228	6118
44228	1240
44228	25546
44229	29691
44229	7313
44229	27873
44230	6303
44230	31488
44230	11198
44231	7683
44231	26760
44231	6775
44232	22953
44232	1451
44232	12803
44232	35278
44233	34483
44233	24612
44233	29823
44233	23353
44234	17386
44234	6582
44234	36740
44235	33796
44235	124
44235	17810
44235	19206
44235	7284
44235	5503
44235	5321
44235	25221
44236	27280
44236	3737
44236	28175
44236	36084
44236	14468
44236	20067
44237	10759
44237	11410
44237	8871
44237	33963
44238	20762
44238	31811
44238	4308
44238	22286
44239	18817
44239	384
44239	27947
44239	24492
44240	23181
44240	17891
44240	38155
44241	10001
44241	15958
44241	23543
44241	32099
44241	415
44242	22452
44242	37991
44242	21588
44242	21856
44242	22640
44242	20644
44242	22930
44242	22310
44242	5784
44242	11126
44242	27341
44242	31312
44242	16476
44242	20843
44242	27050
44243	4441
44243	31440
44243	17065
44244	26394
44244	28944
44244	24962
44245	34738
44245	19891
44245	740
44246	788
44246	209
44246	34867
44247	12404
44247	32744
44247	37570
44247	35713
44248	39277
44248	35160
44248	10735
44249	6134
44249	36284
44249	19625
44250	7263
44250	38785
44250	30677
44251	27627
44251	7962
44251	18804
44251	6210
44252	4564
44252	14072
44252	19670
44252	4463
44252	3138
44252	13366
44252	33321
44252	11896
44252	31320
44252	5213
44252	9930
44252	19284
44252	6936
44252	17740
44252	28305
44252	38717
44253	23554
44253	23709
44253	16745
44253	31287
44254	18248
44254	9305
44254	20002
44254	2859
44255	32479
44255	25156
44255	8344
44256	19920
44256	28951
44256	13719
44257	37958
44257	11615
44257	38272
44257	32527
44258	37707
44258	13573
44258	35409
44258	4870
44258	24972
44259	16454
44259	13901
44259	19053
44260	28391
44260	32567
44260	28997
44261	35250
44261	21507
44261	238
44262	17810
44262	4979
44262	21964
44263	24047
44263	30219
44263	19883
44263	30322
44263	22990
44263	22163
44263	36422
44263	31771
44264	38501
44264	18137
44264	28082
44265	22720
44265	18030
44265	22165
44265	35435
44266	21229
44266	31733
44266	30038
44267	4432
44267	23948
44267	4233
44267	28824
44268	23660
44268	12411
44268	31430
44269	31325
44269	25137
44269	10448
44270	30380
44270	9065
44270	16557
44270	18918
44270	14460
44270	35332
44271	16484
44271	32597
44271	2389
44271	7165
44271	21046
44271	28509
44271	25769
44271	35277
44271	6223
44271	8213
44271	12041
44272	13553
44272	24845
44272	37001
44272	6326
44272	24700
44273	20849
44273	38939
44273	15490
44273	11017
44273	29911
44273	7192
44274	19116
44274	21169
44274	33369
44275	416
44275	4302
44275	21562
44275	7072
44275	29377
44275	26710
44275	23829
44275	7491
44275	6583
44276	38372
44276	2412
44276	23987
44276	27206
44277	12244
44277	20844
44277	13842
44278	22221
44278	32475
44278	13590
44278	19857
44279	14271
44279	22115
44279	7522
44279	7312
44279	38411
44280	600
44280	35016
44280	14644
44281	15724
44281	4832
44281	16218
44281	32335
44281	26844
44281	12370
44282	34232
44282	35930
44282	34476
44282	37249
44282	1374
44283	18064
44283	28766
44283	22113
44283	19134
44284	2580
44284	3521
44284	19832
44285	23255
44285	3665
44285	23973
44285	39272
44285	26886
44286	13938
44286	9748
44286	29238
44286	8809
44287	29102
44287	1264
44287	37674
44288	33828
44288	19691
44288	21869
44288	31334
44288	29232
44289	26443
44289	1065
44289	32473
44290	22801
44290	10995
44290	22340
44291	22768
44291	12959
44291	17141
44291	471
44291	30958
44292	34065
44292	22165
44292	24552
44292	27100
44292	2078
44292	3983
44292	13017
44292	5013
44292	22875
44292	36369
44292	30553
44293	12381
44293	16105
44293	31578
44294	23882
44294	23852
44294	20117
44295	5538
44295	17529
44295	29108
44296	35155
44296	17267
44296	18619
44296	10706
44297	25781
44297	28636
44297	24749
44297	23849
44297	34281
44297	37153
44298	10354
44298	28824
44298	18668
44299	18298
44299	11864
44299	22805
44299	17821
44299	27092
44300	19382
44300	33047
44300	35485
44300	26358
44300	34886
44300	15146
44301	6926
44301	3414
44301	29457
44301	1698
44302	15018
44302	19501
44302	12299
44303	30835
44303	33029
44303	29618
44303	21987
44303	21038
44303	6541
44303	21156
44304	38096
44304	34667
44304	1902
44304	9486
44304	38953
44305	3420
44305	7764
44305	34662
44306	22867
44306	13688
44306	24789
44306	12035
44307	31906
44307	19687
44307	32426
44308	28873
44308	28112
44308	29055
44309	26836
44309	12042
44309	22924
44310	37890
44310	39474
44310	2339
44310	37966
44311	19292
44311	10992
44311	26933
44311	23529
44311	27413
44312	14230
44312	4250
44312	5412
44313	15687
44313	26340
44313	25897
44314	21537
44314	14711
44314	5559
44314	1263
